a;b;c;d;e;f
423144.0;5157687.854818984;0.4566987172647836;0.14498054128762927;0.3014202679539669;0.9133974345295672
422662.0;5865008.563898889;0.45394681366040296;0.14595448722352666;0.3427567744781171;0.9078936273208059
422149.0;4720406.15706725;0.4535356932614355;0.14699107283579918;0.2758651024965337;0.907071386522871
421790.0;4984840.168819064;0.45233654168161763;0.14771648070091778;0.2913188819655457;0.9046730833632353
421358.0;4325059.778034781;0.4576666905603054;0.14858939490072623;0.2527606776346728;0.9153333811206108
421101.0;4251316.386250138;0.4597673871239857;0.14910869802422336;0.24845104247697453;0.9195347742479714
420897.0;4116063.9463059735;0.46044342094990554;0.14952090750746624;0.2405467590389399;0.9208868418998111
420823.0;4297556.318987701;0.4578395226508897;0.1496704344768779;0.2511533488802027;0.9156790453017793
420474.0;4221653.516702522;0.45770219916406535;0.15037563599477868;0.24671751568376768;0.9154043983281307
419802.0;3532030.231103184;0.4622362068416286;0.15173350252781403;0.20641526370889654;0.9244724136832572
419797.0;5888442.069998206;0.44763661346635697;0.15174360570142292;0.34412625124491236;0.8952732269327139
419733.0;3969469.6741834492;0.4598357767238098;0.15187292632361676;0.23197964795593723;0.9196715534476196
419668.0;4312876.733160211;0.45661259733537973;0.1520042675805324;0.2520486887059211;0.9132251946707595
419469.0;4712170.766040093;0.4520870646965053;0.15240637389016637;0.2753838182777161;0.9041741293930106
419200.0;4292737.431929112;0.4576173573787826;0.1529499246303249;0.25087172845854755;0.9152347147575652
418919.0;3784133.204451723;0.45893177149971137;0.15351772298714472;0.2211484053641655;0.9178635429994227
418759.0;4641500.775638396;0.45541089997024486;0.15384102454262932;0.27125379567014757;0.9108217999404897
418449.0;3503253.787746866;0.4567706186616847;0.15446742130638075;0.20473354051986728;0.9135412373233694
418216.0;5453241.145176859;0.45180079107142246;0.15493822919655523;0.31869268817053964;0.9036015821428449
417909.0;3425630.6244042376;0.4671355739299032;0.15555856405614132;0.2001971677589006;0.9342711478598064
417909.0;3457826.2769665113;0.4641362837485351;0.15555856405614132;0.2020787128417823;0.9282725674970702
417907.0;3474341.8823451824;0.46362354825373353;0.15556260532558489;0.20304390079785642;0.9272470965074671
417880.0;4441567.584186915;0.4544399957563875;0.1556171624630729;0.25956950653972055;0.908879991512775
417488.0;5599504.503177516;0.45074771244087186;0.1564092512740102;0.3272404603121231;0.9014954248817437
417304.0;4274822.408248203;0.4550625140931875;0.15678104806281748;0.24982475714304694;0.910125028186375
417110.0;4580984.653929111;0.45242183756183585;0.1571730511988426;0.2677171749721531;0.9048436751236717
416835.0;3307332.9195451825;0.461291024702948;0.15772872574733174;0.19328373544181301;0.922582049405896
416788.0;5708233.363356675;0.4442128676684882;0.15782369557925535;0.33359468008889975;0.8884257353369764
416703.0;4291476.399800915;0.451316782579681;0.15799544953060654;0.2507980325210114;0.902633565159362
416652.0;5526537.891781407;0.4480968547011381;0.15809850190141728;0.3229762209518139;0.8961937094022762
416469.0;5108608.069716779;0.44481067004633984;0.1584682780555028;0.29855199783118164;0.8896213400926797
416382.0;6085535.299101335;0.44101019495450533;0.15864407327629754;0.35564457022822793;0.8820203899090107
416237.0;4947152.596129796;0.4478640987035356;0.15893706531095547;0.28911638375737664;0.8957281974070712
415436.0;5171035.981728673;0.4446478434829901;0.1605555937231003;0.30220034540398993;0.8892956869659802
415403.0;3428433.8244210063;0.4603489830386829;0.160622274668919;0.20036098947978925;0.9206979660773658
