a;b;c;d;e;f
504677.0;1.0254168496900003E7;0.2236765861943659;0.010198538078791551;0.4001064946893849;0.4473531723887318
504424.0;1.02705510281E7;0.21750244511715333;0.010694736181471218;0.4007457232269842;0.43500489023430666
503698.0;7546114.380500001;0.22460799526595215;0.012118608997856346;0.29444117036108597;0.4492159905319043
503518.0;7057344.7597;0.24659825287986797;0.01247163531596836;0.2753699117068061;0.49319650575973595
503472.0;7506650.505000004;0.22373440758993518;0.01256185315281921;0.29290133288933623;0.44746881517987036
503435.0;1.0351558063600002E7;0.21538967047233015;0.012634419673764457;0.40390652958869777;0.4307793409446603
503196.0;6605723.544900001;0.23922911220759596;0.0131031601739243;0.25774814342441277;0.4784582244151919
502709.0;1.1455085934300004E7;0.21535541357047985;0.014058292490149586;0.4469649860858091;0.4307108271409597
502573.0;7311203.718300005;0.2299912429655988;0.01432502348605644;0.28527521198558076;0.4599824859311976
502427.0;6273251.894000003;0.2506532404545312;0.014611367055191742;0.2447754614497206;0.5013064809090624
502299.0;9639275.6253;0.21753961304158884;0.014862407992515841;0.376114044054334;0.4350792260831777
502247.0;6295727.809499999;0.2403783669780653;0.014964393373303757;0.24565244721100943;0.4807567339561306
501734.0;7678516.682800005;0.21642696278831272;0.015970518379923002;0.29960736409762095;0.43285392557662544
501179.0;8445052.341000002;0.21642567636148072;0.017059016194101714;0.32951675122633256;0.43285135272296144
500751.0;5957053.177500002;0.24875406771855355;0.017898434328279172;0.2324377316647707;0.4975081354371071
500236.0;8138906.411000005;0.21640902964792796;0.018908481849544106;0.31757127022972603;0.43281805929585593
499703.0;5487432.864000003;0.27992432751340574;0.01995383200262024;0.214113658140309;0.5598486550268115
499459.0;8834117.338100001;0.2030366561212379;0.020432378789394304;0.34469764397673713;0.4060733122424758
498795.0;6338261.925800001;0.23918583492922518;0.021734653651763074;0.24731208213729816;0.47837166985845037
498504.0;8649597.4435;0.2118942653997326;0.02230537953271083;0.3374978785105094;0.4237885307994652
498409.0;5772269.230000002;0.26749796671474574;0.02249169897838106;0.22522766314176532;0.5349959334294915
497459.0;7887102.307400003;0.21640421736363377;0.024354893435083364;0.307746148156663;0.43280843472726754
