a;b;c;d;e;f
939955.0;6305492.628200003;0.14848434329422155;0.006560187367490979;0.13148499001438357;0.2969686865884431
939954.0;8478958.395100001;0.14848369249239213;0.006561244268951829;0.17680708322869768;0.29696738498478426
939951.0;7602925.444999999;0.14848301735607197;0.006564414973334376;0.15853964712370122;0.29696603471214394
939950.0;7335168.9519;0.148481987778245;0.006565471874795226;0.15295626737885964;0.29696397555649
939948.0;7126440.276600004;0.14848090709797448;0.006567585677716924;0.14860376244295742;0.29696181419594897
939947.0;6421464.567699999;0.14848421118983504;0.006568642579177773;0.13390328945682675;0.2969684223796701
939947.0;6886361.708400001;0.14848010045013643;0.006568642579177773;0.14359753533212563;0.29696020090027286
939946.0;9274815.967200002;0.14848007141355177;0.006569699480638622;0.19340266601511544;0.29696014282710353
939943.0;7457483.623500003;0.148480051887291;0.00657287018502117;0.15550682834566074;0.296960103774582
939939.0;6697254.965799996;0.14847996804758523;0.006577097790864566;0.13965419582979838;0.29695993609517046
939931.0;6551122.134300001;0.1484804749975495;0.00658555300255136;0.13660696779806322;0.296960949995099
939926.0;8067440.349700005;0.14847975798997898;0.006590837509855606;0.16822592244069381;0.29695951597995796
939921.0;7234665.7544;0.14847583690365213;0.006596122017159852;0.15086052915523515;0.29695167380730425
939914.0;7055883.8342;0.1484761771607144;0.006603520327385796;0.14713248752893646;0.2969523543214288
939905.0;6759958.832099994;0.14847655715644686;0.006613032440533439;0.14096172526809259;0.29695311431289373
939899.0;8243268.618900002;0.1484755171169377;0.006619373849298535;0.17189237319770748;0.2969510342338754
939863.0;7355178.181999997;0.14847202795532302;0.006657422301889105;0.15337350891334775;0.29694405591064604
939601.0;6289350.245399998;0.15733173920520177;0.006934330484631596;0.13114838173230034;0.31466347841040354
939420.0;8718866.084700003;0.14847144149156358;0.007125629649045301;0.18180974710151784;0.29694288298312715
939398.0;6635086.817400002;0.14848008298938295;0.0071488814811839834;0.1383578374239494;0.2969601659787659
939349.0;7504297.979299999;0.14847173650848972;0.007200669652765594;0.15648302250967633;0.29694347301697943
939328.0;6290728.9829;0.15681444641136616;0.007222864583443427;0.13117713179151214;0.3136288928227323
939262.0;7297436.499999999;0.1484718286958627;0.007292620079859475;0.15216945319100353;0.2969436573917254
939222.0;6200358.1483999975;0.16469538131607037;0.007334896138293442;0.1292926781932821;0.32939076263214073
939146.0;6249994.152899999;0.15250201639563424;0.0074152206493179815;0.13032771065479806;0.3050040327912685
939099.0;8825300.468499998;0.14846906997818993;0.0074648950179778935;0.18402916510996048;0.29693813995637985
938989.0;8499406.823399996;0.14846779155881937;0.007581154178671306;0.17723348312310247;0.29693558311763874
938962.0;7242191.896099997;0.14847333364959808;0.007609690518114234;0.15101746767290866;0.29694666729919617
938902.0;7067809.763099994;0.1484738024645836;0.007673104605765186;0.14738117240334497;0.2969476049291672
938748.0;7963407.107499999;0.14847165247405686;0.007835867430735962;0.16605657412512273;0.2969433049481137
938702.0;7882464.019999999;0.14846788528730592;0.007884484897935026;0.16436871218011415;0.29693577057461185
938669.0;7748979.409499999;0.14846797036282494;0.00791936264614305;0.16158523058500893;0.2969359407256499
938519.0;6116234.091199997;0.16058802809424777;0.008077897865270429;0.12753848522643232;0.32117605618849554
938243.0;6213245.983999999;0.16010858410947637;0.008369602668464808;0.12956142118214783;0.32021716821895274
938235.0;1.1713640626499994E7;0.14846735818126053;0.008378057880151602;0.24425814311785082;0.29693471636252106
938165.0;6116157.806500004;0.16869952401615393;0.008452040982411046;0.12753689450329486;0.33739904803230786
938089.0;6107897.143199996;0.1618032345854532;0.008532365493435586;0.1273646394083232;0.3236064691709064
938044.0;7748893.146000002;0.14846766035515996;0.0085799260591738;0.16158343177941123;0.2969353207103199
937725.0;6087685.779999999;0.1783881120053485;0.008917077625184693;0.12694318290282455;0.356776224010697
937649.0;6058481.586100002;0.1673298690970755;0.008997402136209233;0.12633420381590182;0.334659738194151
937574.0;6030229.890599996;0.17573265176242756;0.009076669745772923;0.12574508665730036;0.3514653035248551
937351.0;6175707.689500002;0.160108584109476;0.009312358771542293;0.12877865565239127;0.320217168218952
937295.0;6027361.526100002;0.17509086057558518;0.00937154525334985;0.12568527422076645;0.35018172115117036
937163.0;9225143.420100003;0.14846589567298793;0.009511056246181943;0.19236687155074278;0.29693179134597586
936947.0;5997626.793500001;0.1713198529088977;0.00973934696172537;0.12506523210042417;0.3426397058177954
936916.0;8454739.372599998;0.14846580938122983;0.009772110907011695;0.17630205719515205;0.29693161876245966
936236.0;5989818.466599993;0.178556600308062;0.01049080390038915;0.12490240932907005;0.357113200616124
936067.0;5995385.778100001;0.17726401140124892;0.010669420247272667;0.12501850143164608;0.35452802280249784
936002.0;5974021.783700003;0.18561933719550644;0.010738118842227863;0.12457300973797761;0.3712386743910129
935999.0;5910263.367000002;0.1778596927397989;0.01074128954661041;0.12324349033680662;0.3557193854795978
935790.0;7802154.637999996;0.1484638556631802;0.010962181951927894;0.16269406454939506;0.2969277113263604
935764.0;5891248.048899995;0.18850302949278924;0.010989661389909974;0.12284697430579612;0.3770060589855785
935585.0;8307349.354099998;0.14845969672190176;0.01117884675140198;0.1732286137303193;0.2969193934438035
935449.0;5852813.621799995;0.1945257351649722;0.01132258535007747;0.12204552221292536;0.3890514703299444
935412.0;5908253.9167;0.18243006450785057;0.011361690704128891;0.12320158836844199;0.36486012901570114
934822.0;5786069.475700002;0.1905879852137338;0.011985262566029919;0.1206537430291344;0.3811759704274676
933954.0;5862745.408400001;0.18868346823974277;0.012902653034047024;0.12225262432832337;0.37736693647948555
933874.0;5732847.098200001;0.19640936204316287;0.01298720515091496;0.11954392589243162;0.39281872408632573
933048.0;1.1872247822099995E7;0.14845865424686022;0.013860205757576398;0.24756549224334312;0.29691730849372044
932494.0;5678489.715799997;0.2113894362806811;0.014445729166886854;0.11841044111915501;0.4227788725613622
932457.0;5712938.957600002;0.20048768721728052;0.014484834520938275;0.11912879232201255;0.40097537443456105
932276.0;5697846.335400001;0.20507976229753436;0.01467613368535198;0.11881407412372572;0.4101595245950687
931867.0;5637212325;0.2078076119840327;0.015108406382839301;0.11754970625874385;0.4156152239680654
931615.0;5651126.0748000005;0.2071596327735231;0.0153747455509733;0.11783984207546559;0.4143192655470462
931235.0;5858152.6520000035;0.18510609475240702;0.015776368106095996;0.12215685409037377;0.37021218950481405
930919.0;5581290.549500001;0.21308716544757336;0.01611034896772434;0.11638360005154287;0.4261743308951467
930897.0;5635622.2605;0.2105507742905552;0.016133600799863024;0.11751654951315196;0.4211015485811104
930552.0;5785759.615099999;0.19469163008017412;0.016498231803855998;0.12064728167547029;0.38938326016034824
930166.0;5547033.441799998;0.22885144293118523;0.01690619576774379;0.11566925531601627;0.45770288586237046
930137.0;5563034.4724;0.22462965307654492;0.016936845910108418;0.11600291605796241;0.44925930615308984
928965.0;5520631.6446;0.22337486009592655;0.01817553442222368;0.11511871307516451;0.4467497201918531
928183.0;5507073.9549;0.23425940156438982;0.019002031364607753;0.11483600198501905;0.46851880312877964
927849.0;5493724.355299999;0.235947095206202;0.019355036452531383;0.11455763008394788;0.471894190412404
927636.0;5414290.490900001;0.2396346160503851;0.019580156463692263;0.11290123914302005;0.4792692321007702
927597.0;5590444656;0.211519755510862;0.019621375620665384;0.11657448562904082;0.423039511021724
927165.0;5492980.3606;0.23560462430398058;0.02007795705175224;0.11454211596927545;0.47120924860796115
926554.0;5410061.804000001;0.2331014054582943;0.020723723844331098;0.11281306064728545;0.4662028109165886
926276.0;5509682.0478;0.22600444928013416;0.021017542450447176;0.11489038712019141;0.4520088985602683
926155.0;5529179.834500004;0.21893320694017324;0.021145427527209926;0.11529696380511006;0.4378664138803465
926082.0;5333713.661600003;0.25341813007166075;0.02122258133385192;0.11122101457999091;0.5068362601433215
925319.0;5360981.404400001;0.24629573475062663;0.02202899714847986;0.11178961391095167;0.49259146950125327
925292.0;5476774.878699999;0.22399855099569604;0.022057533487922786;0.11420419191616175;0.4479971019913921
924978.0;5474018.312500001;0.23085948870867717;0.022389400546629436;0.11414671074844777;0.46171897741735435
924801.0;5472671.255699999;0.2277702676065288;0.022576472105199745;0.1141186213095505;0.4555405352130576
924759.0;5401635.2196;0.2377759232465993;0.02262086196655541;0.11263734569033913;0.4755518464931986
924059.0;5343762.019799999;0.2313903413746158;0.02336069298914985;0.11143054749922367;0.4627806827492316
923634.0;5248513.885700002;0.2666831286335147;0.023809876110010758;0.10944439023927904;0.5333662572670294
923400.0;5318881.2033;0.2592445358568593;0.02405719105184947;0.1109117214372565;0.5184890717137186
922395.0;5328150.27;0.25015643311564045;0.025119377020002918;0.1111050042169463;0.5003128662312809
921907.0;5310140.578499997;0.25109927795136616;0.025635144932897327;0.11072945796756214;0.5021985559027323
921611.0;5277144.870699999;0.24622907195855298;0.02594798776530869;0.11004141651443325;0.49245814391710596
921280.0;5263560.6849;0.252423309418231;0.026297822148849775;0.10975815291560223;0.504846618836462
920931.0;5252100.083199999;0.25520364079270264;0.026666680758686143;0.10951917125486027;0.5104072815854053
920642.0;5205095.021499997;0.2612582000312525;0.02697212528087156;0.10853900040498735;0.522516400062505
920576.0;5262338.662900001;0.25447148464537606;0.02704188077728761;0.109732670759022;0.5089429692907521
