a;b;c;d;e;f
939955.0;6420043.152199997;0.14848434329422155;0.006560187367490979;0.13387364945661676;0.2969686865884431
939954.0;6734731.894499996;0.14848259659624172;0.006561244268951829;0.14043568173208165;0.29696519319248343
939947.0;6695757.648999999;0.14848421118983504;0.006568642579177773;0.13962297310128144;0.2969684223796701
939946.0;8277801.029000003;0.14848102644945516;0.006569699480638622;0.1726124586636495;0.2969620528989103
939944.0;7126308.6586000025;0.14848095457270996;0.00657181328356032;0.14860101788477043;0.2969619091454199
939944.0;7458634.314599998;0.1484808776543039;0.00657181328356032;0.155530823077986;0.2969617553086078
939941.0;8839117.242600001;0.14848071955987657;0.0065749839879428685;0.18431727874543524;0.29696143911975315
939940.0;6679130.608899997;0.14848062610402352;0.006576040889403717;0.13927625852552566;0.29696125220804703
939938.0;6845581.785999997;0.14848009259988706;0.006578154692325416;0.14274717390825023;0.29696018519977413
939937.0;8245808.033000001;0.14848004605814424;0.006579211593786265;0.17194532621141612;0.2969600921162885
939932.0;7845800.214899997;0.1484800735618798;0.0065844961010905105;0.16360418189965623;0.2969601471237596
939932.0;8331311.533400003;0.1484800430810357;0.0065844961010905105;0.1737282839530539;0.2969600861620714
939932.0;8851768.387500003;0.148480039287206;0.0065844961010905105;0.18458108615255325;0.296960078574412
939931.0;6408741.926599998;0.1484804749975495;0.00658555300255136;0.13363799117854336;0.296960949995099
939931.0;7806798.4291;0.14848003884482583;0.00658555300255136;0.1627908989860388;0.29696007768965166
939929.0;6883176.6798;0.14848007569432817;0.006587666805473059;0.1435311196722621;0.29696015138865633
939926.0;8222708.275199996;0.14847933535170482;0.006590837509855606;0.17146363959266017;0.29695867070340964
939921.0;6986977.189300001;0.14847994322053643;0.006596122017159852;0.1456956149400952;0.29695988644107285
939921.0;8733795.9738;0.14847695720884205;0.006596122017159852;0.18212107191545063;0.2969539144176841
939894.0;8016309.149099999;0.14847944862463922;0.006624658356602781;0.16715971147245828;0.29695889724927843
939862.0;8190233.612500002;0.14847789911266993;0.006658479203349955;0.17078646320810095;0.29695579822533985
939860.0;8288597.236999996;0.14847532273164452;0.006660593006271654;0.17283758608584704;0.29695064546328903
939847.0;6874687.700399997;0.1484793651673442;0.006674332725262693;0.1433541036264975;0.2969587303346884
939838.0;8016270.725500002;0.1484787766033859;0.0066838448384103355;0.16715891024613705;0.2969575532067718
939832.0;7775178.791400002;0.14847710057686545;0.006690186247175431;0.16213155197028795;0.2969542011537309
939828.0;7155001.502900001;0.1484786806363207;0.006694413853018828;0.1491993340780837;0.2969573612726414
939824.0;8881363.407199997;0.14847390957381992;0.006698641458862224;0.18519821491618485;0.29694781914763985
