a;b;c;d;e;f
720739.0;4441811.340399999;0.14544458429268883;0.0047529554075569505;0.11139826503850873;0.29088916858537767
720737.0;6624285.024400003;0.1454445574011056;0.004755717148061051;0.1661335437925832;0.2908891148022112
720734.0;5157384.338000001;0.14544212462208556;0.004759859758817202;0.12934445507949927;0.2908842492441711
720734.0;6099396.9627;0.14544200221407258;0.004759859758817202;0.15296963048519346;0.29088400442814516
720730.0;5210642.4693;0.14543960695617356;0.004765383239825402;0.13068014067515957;0.2908792139123471
720728.0;5058675.962699999;0.14543793298824886;0.0047681449803295035;0.12686890154727742;0.2908758659764977
720725.0;6314720.8239;0.1454378570243053;0.004772287591085654;0.1583698383555513;0.2908757140486106
720725.0;6373739.713300002;0.14543645070280292;0.004772287591085654;0.15985000069920177;0.29087290140560584
720717.0;4968735.207299999;0.1454360698564763;0.004783334553102056;0.12461323525711242;0.2908721397129526
720705.0;4539387.553100002;0.145436329615121;0.004799904996126659;0.1138454245351185;0.290872659230242
720702.0;4277208.413199998;0.14545178767620984;0.004804047606882809;0.10727011120550763;0.2909035753524197
720702.0;5420228.957099999;0.1454305969086649;0.004804047606882809;0.13593645827336084;0.2908611938173298
720699.0;5715895.881000003;0.1454273311477277;0.00480819021763896;0.14335162740766433;0.2908546622954554
720622.0;5646319.117200004;0.14542884266520542;0.0049145172270468294;0.14160667919164754;0.29085768533041084
720603.0;5056009.825400001;0.14542920092532874;0.0049407537618357845;0.12680203624237965;0.2908584018506575
720551.0;4248411.574099999;0.1454432186722775;0.005012559014942397;0.10654790180297047;0.290886437344555
720532.0;7299531.572300001;0.14542582822616168;0.005038795549731352;0.18306836793181105;0.29085165645232336
720396.0;6815565.1543000005;0.14542453065435165;0.005226593904010185;0.17093074767501584;0.2908490613087033
720375.0;6495299.481400002;0.1454242975164297;0.0052555921793032406;0.16289865500418269;0.2908485950328594
720369.0;7306724.527900004;0.14542363362204916;0.005263877400815542;0.1832487634310641;0.2908472672440983
720350.0;5532016.379400003;0.1454279324655505;0.005290113935604497;0.13874002734530302;0.290855864931101
720309.0;7205004.582300003;0.14542329708760374;0.005346729615938557;0.18069768131810088;0.2908465941752075
720295.0;6534209.8012;0.14542012990274034;0.00536606179946726;0.16387450512154111;0.29084025980548067
720264.0;4555075.825099999;0.14543549992327606;0.005408868777280818;0.1142388780495342;0.2908709998465521
720227.0;4368994.913799997;0.1454421022692858;0.005459960976606677;0.10957206780321291;0.2908842045385716
720167.0;4192157.849500002;0.14818303425275614;0.005542813191729692;0.10513708832122781;0.2963660685055123
720077.0;4974318.431500001;0.14542763687913085;0.005667091514414214;0.12475325954935199;0.2908552737582617
720060.0;5638768.511899999;0.14542743741741876;0.005690566308699068;0.14141731402821509;0.2908548748348375
720034.0;6055003.402499999;0.14542471800951134;0.005726468935252375;0.15185626361610052;0.2908494360190227
720033.0;7459183.288699998;0.14541995141913522;0.005727849805504425;0.18707234803236572;0.29083990283827044
719910.0;5971402.840899999;0.14542538217611775;0.005897696846506605;0.1497596060129781;0.2908507643522355
719882.0;5949705.131600002;0.14542442341887213;0.005936361213564012;0.14921543900855241;0.29084884683774426
719865.0;4141870.6845999993;0.15353708700824253;0.005959836007848866;0.10387591298210114;0.30707417401648507
