a;b;c;d;e;f
720739.0;4191770.6731000016;0.14544458429268883;0.0047529554075569505;0.10512737814312285;0.29088916858537767
720735.0;6599118.350000005;0.14544276561498312;0.004758478888565151;0.1655023769892006;0.29088553122996624
720734.0;5587269.265600001;0.14544234407728154;0.004759859758817202;0.14012574033249525;0.2908846881545631
720730.0;4861747.5692;0.14543971611319215;0.004765383239825402;0.12193004221905905;0.2908794322263843
720718.0;6085558.716300002;0.14543654323871757;0.004781953682850006;0.15262257462847256;0.29087308647743515
720717.0;5199444.1627;0.1454360698564763;0.004783334553102056;0.1303992931039755;0.2908721397129526
720716.0;4602205.6116;0.14543618121675542;0.004784715423354106;0.11542086801835234;0.29087236243351083
720707.0;4677044.559100001;0.14543585016427168;0.004797143255622558;0.11729778900168644;0.29087170032854337
720705.0;6404404.1216;0.1454305021102139;0.004799904996126659;0.1606190477435872;0.2908610042204278
720690.0;4553043.454900002;0.14543649595238167;0.004820618049907413;0.11418790728629255;0.29087299190476334
720671.0;6505001.8356;0.14542193738710144;0.004846854584696367;0.16314198488513426;0.29084387477420287
720668.0;6225125.890099999;0.1454276038951129;0.004850997195452518;0.15612284508711108;0.2908552077902258
720599.0;7001609.463699999;0.14541789588887535;0.004946277242843985;0.17559663996516003;0.2908357917777507
720548.0;5977271.865400004;0.14542914290949985;0.005016701625698548;0.14990679802467444;0.2908582858189997
720542.0;5633068.884100001;0.14542792601989069;0.00502498684721085;0.1412743703956231;0.29085585203978137
720534.0;4301299.752700001;0.14543944330119743;0.005036033809227251;0.10787430918175762;0.29087888660239486
720533.0;5809512.111200001;0.14542317837530763;0.005037414679479301;0.1456994726501834;0.29084635675061526
720492.0;5565626.5605000025;0.14543055777837266;0.005094030359813362;0.13958295280413913;0.2908611155567453
720484.0;4464959.207100001;0.14543011992829377;0.005105077321829764;0.11197880121893343;0.29086023985658754
720459.0;4843825.788500003;0.1454270600375212;0.00513959907813102;0.12148057349484247;0.2908541200750424
720432.0;6861392.822899999;0.14542157173762235;0.005176882574936376;0.17208008121972687;0.2908431434752447
720187.0;5899470.529999999;0.14541711027888918;0.005515195786688687;0.14795558192902208;0.29083422055777836
720116.0;4619286.9756;0.14542892230252727;0.005613237574584254;0.11584925953889806;0.29085784460505454
720078.0;5227347.7534;0.14542578325190625;0.005665710644162164;0.13109910031191618;0.2908515665038125
719866.0;5465120.834299999;0.14542365853659794;0.005958455137596816;0.13706232266767154;0.2908473170731959
719790.0;5879152.281500001;0.1454175689381015;0.006063401276752635;0.14744601106748315;0.290835137876203
719751.0;4924649.5357;0.14542159231603283;0.006117255216582595;0.12350759007028755;0.29084318463206565
719742.0;4773047.7266999995;0.14541661185003993;0.006129683048851047;0.11970549736416676;0.29083322370007986
719733.0;5882652.722899999;0.14540932000062204;0.0061421108811194995;0.1475338002752962;0.2908186400012441
719587.0;5698201.282500002;0.14541349809910092;0.006343717937918835;0.14290785629214556;0.29082699619820185
719494.0;7219881.194499997;0.14540895853228142;0.0064721388713595085;0.18107077883659678;0.29081791706456284
718770.0;7218623.871599999;0.1454054485555133;0.007471888933843887;0.18103924584725545;0.2908108971110266
718526.0;4123575.5165999993;0.14833845357436537;0.007808821275344147;0.1034170799030707;0.29667690714873074
718194.0;3961752.6777;0.1727801894606586;0.00826727019902483;0.09935864920541693;0.3455603789213172
718111.0;4970999.191400001;0.14541545350888185;0.008381882429945;0.12467001477373012;0.2908309070177637
718046.0;7788788.203500002;0.14540534262810842;0.008471638996328267;0.19533866392086977;0.29081068525621684
717974.0;7345088.032600002;0.14539996907055444;0.008571061654475885;0.18421089971666144;0.2907999381411089
717798.0;4510334.245399999;0.14541560898502762;0.008814094818836727;0.11311678303655391;0.29083121797005523
717739.0;4018966.056000001;0.16449636692732042;0.008895566163707692;0.10079353029134751;0.32899273385464084
717710.0;3978332.1747;0.154985330771815;0.00893561140101715;0.09977445416863376;0.30997066154363
717678.0;7107075.097700002;0.14539651170645024;0.008979799249082756;0.17824166195020646;0.2907930234129005
717659.0;6906929.558200002;0.1454059516725158;0.009006035783871711;0.17322211831207246;0.2908119033450316
717382.0;6016512.5210000025;0.14540481648306305;0.00938853684368963;0.15089093278813331;0.2908096329661261
717156.0;6073679.536000001;0.14540339691227944;0.009700613520652986;0.1523246511071686;0.2908067938245589
717090.0;5668881.030700003;0.1454117126409887;0.009791750957288303;0.14217251997758748;0.2908234252819774
717010.0;5058340.054600001;0.14541277852838388;0.009902220577452322;0.1268604771508579;0.29082555705676777
716975.0;4904962.538899999;0.1454125863148756;0.009950551036274081;0.12301385066551102;0.2908251726297512
716562.0;3879063.9602;0.17356910670362044;0.010520850450370833;0.09728486016715267;0.3471382134072409
716409.0;5128934.9687;0.14541149471019682;0.01073212359893452;0.1286309600346659;0.29082298942039364
716254.0;4109403.7959000007;0.15458464408826206;0.01094615848800231;0.10306166068833926;0.3091692881765241
716176.0;6626081.784000003;0.14540159220709972;0.011053866367662228;0.16617860556733952;0.29080318441419944
716164.0;6391859.913700002;0.14540239436613706;0.011070436810686831;0.1603044456839202;0.2908047887322741
715915.0;5881195.307100002;0.1454110662162077;0.011414273503447342;0.14749724906248743;0.2908221324324154
715537.0;3876063.103300001;0.1853680128136374;0.011936242458722336;0.09720960027278296;0.3707360256272748
715243.0;3885833.6497;0.15258501521267084;0.012342218312825108;0.09745464037782715;0.3051700304253417
715144.0;7206073.908499999;0.14539645757174033;0.012478924467778083;0.18072449945023458;0.29079291514348066
715114.0;3758324.3282000003;0.18240026170882354;0.01252035057533959;0.0942567744391855;0.36480052341764707
715109.0;5157616.040599999;0.14541065598605893;0.012527254926599842;0.12935026605742392;0.29082131197211786
715073.0;5513435.875800002;0.14539311029575464;0.01257696625567365;0.13827403820124465;0.29078622059150927
714581.0;4083550.9277999997;0.15109025736770512;0.013256354419682372;0.10241328451206741;0.30218051473541024
713895.0;3785960.4493;0.1778846901326176;0.014203631412588841;0.0949498736518722;0.3557693802652352
713645.0;3702196.105499999;0.19068007111432864;0.014548848975601403;0.09284910847831826;0.3813601422286573
713226.0;3868804.811600001;0.17619103986662543;0.015127433611210456;0.0970275661789057;0.35238207973325086
712951.0;5390708.048100002;0.1454090734072643;0.015507172930524275;0.13519608958299156;0.2908181468145286
712593.0;3672401.703600003;0.2058766153872357;0.016001524480758263;0.09210188073153586;0.4117532307744714
712272.0;3803187.2632000004;0.17174254138405962;0.016444783831666393;0.09538191297851963;0.34348508276811923
711826.0;3671449.4864000008;0.20037837117522536;0.017060651964080804;0.09207799963081119;0.4007567423504507
711588.0;3769003.5311000003;0.17997848506867462;0.017389299084068763;0.09452460316577592;0.35995697013734923
711401.0;3738484.018800001;0.1728230959302901;0.017647521821202158;0.09375919003597487;0.3456461918605802
711175.0;3713315.7175000003;0.18859819244279932;0.017959598498165513;0.09312798243080583;0.37719638488559865
710753.0;3602637.3948000018;0.19989710615040127;0.018542325744530717;0.09035222898670713;0.39979421230080253
710459.0;3677218.9253;0.18560986833886495;0.01894830159863349;0.09222269408864642;0.3712197366777299
710054.0;3392813.8546000025;0.20447644109116644;0.01950755405071384;0.08508996624044361;0.4089528821823329
709772.0;3677982.4995;0.16792002399465691;0.01989695946179201;0.09224184412330334;0.33584004798931383
709772.0;3796905.701599999;0.15678713382333323;0.01989695946179201;0.09522437475585624;0.31357426764666646
709543.0;3664934.7522;0.181619652613725;0.020213178749511517;0.09191461356340523;0.36323930522745
709109.0;3606785.531800001;0.1668871093748199;0.020812476438901325;0.09045626205554529;0.3337742187496398
709083.0;3589792.3146999995;0.17722752936117678;0.02084837906545463;0.0900300812123507;0.35445505872235356
708557.0;3567992.8157000015;0.17232543055744207;0.021574716818033062;0.08948336137640879;0.34465086111488413
707960.0;4057872.7444000025;0.14588457127639692;0.022399096358507058;0.1017692893351262;0.29176914255279385
707820.0;3605337.9721999997;0.16174475489961426;0.02259241819379409;0.09041995803098817;0.3234895097992285
707330.0;3416052.3950000014;0.1970831184437755;0.023269044617298715;0.08567277646901897;0.394166236887551
707012.0;3373311.5534999985;0.24224001677955864;0.023708161357450692;0.08460085890555095;0.4844800335591173
705450.0;3381046.0652000005;0.22258437969629072;0.02586508069115318;0.08479483634364328;0.44516875939258144
705370.0;3332401.7058000006;0.24380523584797723;0.025975550311317198;0.08357486169236021;0.48761047169595445
705306.0;3376990.4703000006;0.21575912936295782;0.026063926007448415;0.08469312418143372;0.43151825872591565
704954.0;3557290.9916;0.1669391212991109;0.0265499923361701;0.0892149653221585;0.3338782425982218
704945.0;3308285.7010000017;0.21152945897197664;0.026562420168438555;0.08297004512351011;0.4230589179439533
704912.0;4033174.692900001;0.1513722745958559;0.026607988886756213;0.10114987534473278;0.3027445491917118
704523.0;3516009.790200002;0.17226326656101396;0.02714514741480376;0.08817965475575996;0.3445265331220279
703998.0;3461724.5518999994;0.17365479731212716;0.027870104297130136;0.08681820986303794;0.3473095946242543
703100.0;3266010.557100001;0.25959102231775644;0.02911012578347126;0.08190980700806387;0.5191820446355129
702890.0;3380985.1479999996;0.18387117376012965;0.02940010853640181;0.0847933085726798;0.3677423475202593
701988.0;3684638.7560000005;0.1590587876767822;0.030645653503751133;0.09240877949469276;0.3181175753535644
701834.0;3174575.501599999;0.29133615706682936;0.030858307522566873;0.07961666446647121;0.5826723141336587
701720.0;3350093.130300003;0.19576304013656812;0.0310157267313006;0.0840185532056478;0.39152608027313623
701460.0;3757700.4370000013;0.15582321804918153;0.03137475299683366;0.0942411275798467;0.31164643609836307
701293.0;3335204.7378000016;0.2002527992181237;0.03160535832892605;0.08364516024349576;0.4005055984362474
701171.0;3816103.9567000004;0.15233190417323045;0.03177382449967619;0.09570585677884424;0.3046638083464609
701121.0;3620627.5863;0.15693014281607695;0.031842868012278695;0.09080341341738803;0.3138602856321539
701050.0;3123783.5527000027;0.2252617124813177;0.031940909800174264;0.07834282941320786;0.4505234249626354
700992.0;3321124.5344000002;0.19990147162099123;0.03202100027479318;0.08329203623395413;0.39980294324198246
699742.0;3300637.8135000006;0.20656621410069864;0.03374708808985599;0.08277824017426319;0.4131324282013973
699143.0;4019222.0414000005;0.14932561720496057;0.034574229370834084;0.10079995026897597;0.29865123440992114
699111.0;3165776.282200003;0.19077588414803986;0.034618417218899696;0.07939598472576785;0.38155176829607973
699111.0;3228887.2191000027;0.18690861023233207;0.034618417218899696;0.08097877344344032;0.37381722046466415
698413.0;3095117.864000003;0.24485272666687496;0.03558226465483077;0.0776239091929208;0.48970545333374993
698073.0;3601152.199700001;0.15097649522310921;0.036051760540527854;0.09031498108383494;0.30195299044621843
696402.0;3453090.3729000017;0.16691563087054304;0.038359194731703815;0.08660166924775259;0.33383126174108607
696125.0;3964360.040100001;0.14589412418183134;0.03874169579152173;0.09942404046709545;0.2917882483636627
695248.0;3004556.8440000024;0.25829099964814917;0.039952719002569796;0.07535268699661535;0.5165819992962983
