2600054;0.7762462669423387
2600104;1.0
2600203;0.0
2600302;0.0
2600401;1.0
2600500;1.0
2600609;0.0
2600708;1.0
2600807;1.0
2600906;0.0
2601003;0.0
2601052;0.0
2601102;1.0
2601201;1.0
2601300;0.0
2601409;1.0
2601508;0.0
2601607;0.0
2601706;1.0
2601805;0.0
2601904;1.0
2602001;1.0
2602100;0.0
2602209;1.0
2602308;1.0
2602407;0.0
2602506;0.0
2602605;1.0
2602704;0.0
2602803;1.0
2602902;0.8903820816864295
2603009;0.0
2603108;0.0
2603207;1.0
2603306;0.0
2603405;1.0
2603454;1.0
2603504;0.0
2603603;0.0
2603702;0.0
2603801;0.0
2603900;0.0
2603926;0.0
2604007;1.0
2604106;1.0
2604155;0.0
2604205;0.0
2604304;1.0
2604403;0.0
2604502;0.0
2604601;1.0
2604700;0.0
2604809;0.0
2604908;0.0
2605004;1.0
2605103;1.0
2605152;0.0
2605202;1.0
2605301;0.0
2605400;0.0
2605459;0.0
2605509;0.0
2605608;0.0
2605707;0.0
2605806;0.0
2605905;1.0
2606002;1.0
2606101;0.0
2606200;1.0
2606309;1.0
2606408;1.0
2606507;1.0
2606606;0.0
2606705;0.0
2606804;0.7746446584135718
2606903;1.0
2607000;0.0
2607109;1.0
2607208;1.0
2607307;1.0
2607406;0.0
2607505;1.0
2607604;0.0
2607653;1.0
2607703;0.0
2607752;0.0
2607802;0.0
2607901;1.0
2607950;0.0
2608008;0.0
2608057;0.0
2608107;0.0
2608206;0.0
2608255;0.0
2608305;0.0
2608404;0.0
2608453;0.0
2608503;1.0
2608602;0.0
2608701;0.0
2608750;0.0
2608800;1.0
2608909;1.0
2609006;0.0
2609105;0.0
2609154;1.0
2609204;0.0
2609303;1.0
2609402;1.0
2609501;1.0
2609600;0.9252971137521222
2609709;0.0
2609808;0.0
2609907;1.0
2610004;1.0
2610103;0.0
2610202;0.0
2610301;0.0
2610400;0.0
2610509;1.0
2610608;1.0
2610707;1.0
2610806;1.0
2610905;1.0
2611002;0.0
2611101;0.9402652815137742
2611200;0.0
2611309;0.0
2611408;0.0
2611507;1.0
2611533;0.0
2611606;0.9856667418024636
2611705;0.0
2611804;1.0
2611903;0.0
2612000;0.0
2612109;0.0
2612208;1.0
2612307;0.0
2612406;0.0
2612455;0.0
2612471;0.19253208868144692
2612505;1.0
2612554;0.0
2612604;0.0
2612703;0.0
2612802;0.0
2612901;0.0
2613008;1.0
2613107;1.0
2613206;0.0
2613305;0.0
2613404;0.0
2613503;1.0
2613602;1.0
2613701;0.7798292176321255
2613800;0.0
2613909;1.0
2614006;0.0
2614105;1.0
2614204;1.0
2614303;0.0
2614402;0.0
2614501;1.0
2614600;1.0
2614709;0.0
2614808;0.0
2614857;0.0
2615003;0.0
2615102;1.0
2615201;1.0
2615300;1.0
2615409;1.0
2615508;0.0
2615607;1.0
2615706;0.0
2615805;0.0
2615904;0.0
2616001;0.0
2616100;1.0
2616183;0.0
2616209;0.0
2616308;1.0
2616407;1.0
2616506;0.0
