1736920.0;1.6096662550200006E7;0.07633679060304653;0.0012449075232090438;0.16738784924439243;0.15267358120609306
1736638.0;1.4683183435200011E7;0.07829033022677988;0.0014070617594884667;0.15268919800076697;0.15658066045355976
1736550.0;1.622501231280001E7;0.0763365302244923;0.0014576630814480027;0.16872254770412848;0.1526730604489846
1736256.0;1.4586903290900012E7;0.08535321590309117;0.001626717497994635;0.1516879888228361;0.17070643180618233
1736073.0;1.4306953637300007E7;0.08128259953791662;0.0017319452470695798;0.14877681576030363;0.16256519907583325
1735691.0;1.4210673493000008E7;0.08809591618623627;0.0019516009855757481;0.14777560658237274;0.17619183237247255
1734910.0;1.57883618409E7;0.07829021968222229;0.0024006877179666318;0.1641818559219066;0.15658043936444457
1734445.0;1.37179266775E7;0.10081789330365;0.0026680697033209994;0.14265157360899436;0.2016357866073
1734063.0;1.3477147506200004E7;0.10634464453222617;0.0028877254418271676;0.14014773111984105;0.21268928906445234
1733095.0;1.3463371736200007E7;0.11539564036162495;0.0034443399833820657;0.14000447803835328;0.2307912807232499
1732241.0;1.32473012258E7;0.1306374314424031;0.003935402812398474;0.137757578849891;0.2612748628848062
1732040.0;1.3406532363200003E7;0.12484199259655471;0.004050980831874233;0.13941341014653416;0.24968398519310941
1731859.0;1.3151021081500001E7;0.13488454889879103;0.004155058550904643;0.13675636967196014;0.26976909779758207
1729875.0;1.4122324374000011E7;0.09411286885476648;0.0052958883550832765;0.146856871474028;0.18822573770953296
1729493.0;1.4026044229700008E7;0.10001928123211677;0.005515544093589445;0.1458556622960971;0.20003856246423354
1729313.0;1.3049277188299999E7;0.15058939667889892;0.005619046797597587;0.13569834342562576;0.30117879335779785
1728559.0;1.2538320402699998E7;0.14912056396801185;0.00605260812438725;0.13038494649432525;0.2982411279360237
1727507.0;1.2428092631399997E7;0.15991855038485975;0.006657523927812614;0.12923869710831942;0.3198371007697195
