a;b;c;d;e;f
1738251.0;1.7856459350900006E7;0.05919991171372858;4.7956252857105894E-4;0.18568782917238535;0.11839982342745715
1738220.0;2.07032674908E7;0.05919990269545763;4.973879942613501E-4;0.2152915492145483;0.11839980539091526
1737991.0;1.7594732998400003E7;0.06172159386418943;6.290664343605977E-4;0.1829661586957305;0.12344318772837885
1737706.0;1.6699160642800014E7;0.06049210723918416;7.929457157068229E-4;0.1736531765803942;0.12098421447836832
1737516.0;1.6675349823500017E7;0.07095434376676935;9.021985699376396E-4;0.17340556985950137;0.1419086875335387
1737470.0;1.6139614102400007E7;0.07633679060304678;9.286492609619426E-4;0.1678344988478145;0.15267358120609356
1737373.0;1.5773111330100002E7;0.0782903254318193;9.844257181218859E-4;0.16402326713403031;0.1565806508636386
1737313.0;1.6296469159200016E7;0.07087144581033944;0.0010189266194579334;0.16946562148078134;0.14174289162067888
1737039.0;1.6604604760700004E7;0.07050393392143177;0.0011764807355592165;0.17266989786104683;0.14100786784286354
1737003.0;1.5528791508700002E7;0.08535321019012446;0.0011971812763608449;0.16148260572025097;0.1707064203802489
1736370.0;1.5344697222300017E7;0.08366168926276736;0.001561165785456145;0.15956822461406994;0.16732337852553472
1736310.0;1.5319169628899999E7;0.09186001729008052;0.0015956666867921925;0.1593027653027196;0.18372003458016103
1736044.0;1.51117903997E7;0.09792123294128922;0.0017486206827153359;0.15714624602144064;0.19584246588257845
1735165.0;1.5051798860300014E7;0.0919163685768836;0.0022540588872884304;0.1565223990145405;0.1838327371537672
1734283.0;1.43950429179E7;0.1140051574599696;0.0027612221369283274;0.14969284883083198;0.2280103149199392
1733860.0;1.4139388544300005E7;0.11117196879325798;0.0030044534913474617;0.14703432035554292;0.22234393758651597
1733766.0;1.4471782956799986E7;0.10407030396301958;0.0030585049034406024;0.15049086208496706;0.20814060792603917
1733210.0;1.38592590036E7;0.11642175801928871;0.0033782132558213083;0.1441212766620842;0.23284351603857742
1732403.0;1.6439806635400003E7;0.07050656014970362;0.0038422503787911458;0.17095617592226317;0.14101312029940724
1731828.0;1.3367623525900003E7;0.14470811519995747;0.004172884016594934;0.1390088003976539;0.28941623039991493
1731566.0;1.3695244606599983E7;0.14404505722166344;0.004323537952429007;0.1424157046484243;0.2880901144433269
1731367.0;1.5504772901800003E7;0.0786375616714195;0.004437965941860231;0.16123283823346302;0.157275123342839
1730940.0;1.609751737020002E7;0.0714798552103206;0.004683497356368435;0.1673967384461662;0.1429597104206412
1730204.0;1.5220260747000007E7;0.08781306412436003;0.005106708412757283;0.15827422010207481;0.17562612824872006
1729949.0;1.3714871526499987E7;0.13739699398427882;0.005253337243435485;0.14261980334895355;0.27479398796855764
1729718.0;1.3468142397500005E7;0.14034941529511522;0.005386165713579267;0.14005408774670056;0.28069883059023043
1729079.0;1.3321908055199996E7;0.1488183114442602;0.005753600312808172;0.13853340903663078;0.2976366228885204
1728507.0;1.3642841593899995E7;0.1303510552741071;0.0060825089055451574;0.1418707700967791;0.2607021105482142
1728376.0;1.5004652926399993E7;0.08689016487978043;0.0061578358734621945;0.15603213238619246;0.17378032975956087
1728123.0;1.3314618684299994E7;0.1726963424854398;0.006303314674095861;0.1384576074775504;0.3453926849708796
