a;b;c;d;e;f
546399.0;2332789.1338;0.16376731244800735;0.040381670272852443;0.07191864109882076;0.3275346248960147
546313.0;1563750.6585000006;0.3202345352906729;0.04053270857335544;0.04820959629279038;0.6404690705813458
546220.0;1517855.7530999999;0.3202949430761799;0.04069604068901565;0.046794680910211287;0.6405898861523598
545949.0;2246511.1205999996;0.1736291254700983;0.0411719869615309;0.06925873610520374;0.3472582509401966
545849.0;1452116.8205999995;0.3570599552481798;0.041347612892348326;0.04476798478745214;0.7141199104963596
545533.0;1504796.1527999993;0.32626502087051384;0.04190259083373142;0.04639206041903134;0.6525300417410277
545174.0;1416036.4718000002;0.3849870268177513;0.042533087925366;0.04365564693467736;0.7699740536355026
544661.0;1423060.9087000005;0.3730949535278608;0.043434048950459436;0.043872206566670124;0.7461899070557216
544636.0;1441656.2771000005;0.37289336562070996;0.043477955433163795;0.04444549182708347;0.7457867312414199
544082.0;1406661.8317999998;0.3847449378829581;0.044450923089892375;0.04336663179832322;0.7694898757659162
543494.0;2313867.4316000002;0.16438120201696882;0.045483603563098884;0.07133529514192159;0.32876240403393764
543297.0;1547794.9043;0.3161788202141936;0.04582958664680923;0.04771768892613457;0.6323576404283872
543245.0;1860859.3058999996;0.2533167637334342;0.045920912130834296;0.0573692969575949;0.5066335274668684
543053.0;1376412.2434999994;0.37893441248503235;0.04625811391800377;0.04243405317267135;0.7578688249700647
542616.0;1367103.5233;0.3976421237177113;0.04702559923567595;0.042147070308488264;0.7952842474354226
542301.0;1442364.1889999998;0.36193217545079054;0.04757882091775086;0.04446731637227187;0.7238643509015811
542291.0;1365856.0006000001;0.40086883626431047;0.047596383510832604;0.042108609850993864;0.8017376725286209
541770.0;1346351.1016;0.40351825431824756;0.04851139461039144;0.04150728424872448;0.8070365086364951
541751.0;1424053.8449999997;0.37298206914404747;0.048544763537246745;0.0439028182616403;0.7459641382880949
541535.0;1754404.0294000006;0.28433059927720694;0.048924115547812404;0.054087337730012376;0.5686611985544139
541120.0;1343595.8373;0.39026300461860547;0.04965296316070475;0.0414223409242495;0.7805260092372109
540921.0;2014607.5778000006;0.22596744854360454;0.05000245876303144;0.06210927393456588;0.4519348970872091
540907.0;1393383.7666999998;0.3743597548737822;0.05002704639334588;0.042957276154224296;0.7487195097475644
540269.0;1342474.1697000002;0.41522362994027606;0.05114753983196111;0.04138776051216349;0.8304472598805521
539882.0;1331904.0720999993;0.3728024796073639;0.05182721218422458;0.041061890057496345;0.7456049592147278
539630.0;2300294.188799999;0.16484767719939974;0.05226978952988451;0.07091683932723324;0.3296953543987995
539557.0;1322459.0472;0.4240669557138813;0.05239799645938124;0.04077070499232675;0.8481339114277626
538943.0;1295949.5388999998;0.4154096796809988;0.053476339674600276;0.039953431032366094;0.8308193593619976
538863.0;1764372.4470999995;0.28011687371671834;0.05361684041925422;0.05439465871522356;0.5602337474334367
538772.0;1326520.5813000004;0.4057142080594044;0.053776660016298085;0.040895919915963135;0.8114284161188088
538756.0;1295929.9234999993;0.4218555651986957;0.05380476016522887;0.03995282630007709;0.8437111303973914
538666.0;1321588.8106;0.4032289697794122;0.053962823502964566;0.04074387606347089;0.8064579395588244
538521.0;1292453.5541999997;0.426287466870495;0.054217481102649845;0.039845651694198174;0.85257493374099
538434.0;2415995.3142000004;0.12201306170740908;0.05437027566246101;0.07448384313045214;0.24402612341481816
538346.0;1287942.1974;0.42606615555384963;0.05452482648158035;0.03970656897734781;0.8521323111076993
538273.0;2382025.2033000006;0.13481003375421016;0.05465303341107708;0.0734365627832891;0.2696200675084203
538130.0;1232145.6278000001;0.42834831007315854;0.05490417849214601;0.037986390584253585;0.8566966201463171
538100.0;2268468.0654000007;0.1567061207039373;0.054956866271391236;0.06993565696779606;0.3134122414078746
538002.0;1266204.3171999997;0.4239885831623474;0.05512897968359232;0.03903640175918766;0.8479771663246948
537683.0;1192311.6306000003;0.4239681836052969;0.05568922640289994;0.03675832975927384;0.8479363672105938
537669.0;1307769.1324000005;0.4128209711223051;0.055713814033214376;0.0403178227772281;0.8256419422446102
537068.0;1159406.2068000003;0.42418915280867103;0.05676932587742715;0.03574387314586281;0.8483783056173421
536830.0;1292365.2435000003;0.4173520827668256;0.05718731559277264;0.039842929122557894;0.8347041655336512
536768.0;1258224.5712000001;0.39558874939523164;0.05729620366987945;0.038790390458672525;0.7911774987904633
536552.0;1214687.4556000005;0.4221609855581222;0.057675555680445106;0.037448164474357434;0.8443219711162444
536014.0;2013273.8885999997;0.21569539807105326;0.0586204231882429;0.062068157009970135;0.4313907961421065
535594.0;1255440.2826;0.41954604622062636;0.05935805209767612;0.03870455233055472;0.8390920924412527
535516.0;1244293.0031;0.421859695783416;0.059495040323713715;0.03836088766666681;0.843719391566832
535430.0;2010267.3493;0.2226608094855564;0.05964607862421671;0.06197546701166156;0.4453216189711128
535424.0;1366022.3687999991;0.36475653565957417;0.05965661618006576;0.04211373889360325;0.7295130713191483
535317.0;2170042.8746;0.18508669398130556;0.05984453592604041;0.06690126098675105;0.3701733879626111
535283.0;1221921902;0.4195460462206262;0.05990424874251834;0.037671198586893224;0.8390920924412524
534787.0;1131897.8403999999;0.4381086344972088;0.060775353359372807;0.03489580492500573;0.8762172689944177
534517.0;2308994.3308999995;0.15344722454974713;0.06124954337257987;0.07118506005414454;0.30689444909949426
534444.0;2355815.3247000007;0.15198289746954172;0.0613777503020766;0.0726285262466963;0.30396579493908343
533674.0;1124001.3616000002;0.43235971742276513;0.06273006996937083;0.034652360707723845;0.8647194348455303
533432.0;1114001.5928000007;0.43995529959387075;0.06315508472194903;0.034344073184870524;0.8799105991877415
533297.0;2227439.9989999994;0.1636126721402433;0.06339217972855256;0.06867078362813259;0.3272253442804866
533003.0;1117624.2839;0.43995529959387064;0.06390851996515581;0.03445575881357042;0.8799105991877413
532862.0;1783834.5760999997;0.2701815902562249;0.0641561525276084;0.054994665741272215;0.5403631805124498
532743.0;1256793.293699999;0.40536669147320775;0.06436514738528114;0.0387462649389914;0.8107333829464155
532636.0;1071543.6941000002;0.4486854855681153;0.06455306713125579;0.033035118880268895;0.8973709711362307
532162.0;1071515.6453;0.4379968361439499;0.06538553404333043;0.033034254150769236;0.8759936722878998
531999.0;1226740.0268;0.41756577573855613;0.06567180431056284;0.03781973879708191;0.8351315514771123
